YEAR,MONTH,DAY,COUNTRY,SESSION_ID,PAGE1,PAGE2,COLOUR,LOCATION,MODEL_PHOTOGRAPHY,PRICE,PRICE2,PAGE,converted,revenue
2008,6,3,Australia,5594,trousers,P193,olive,4,profile,160.77,2,1,0,0.0
2008,4,13,France,4412,blouses,P115,burgundy,2,profile,87.8,1,5,0,0.0
2008,6,19,France,5859,trousers,P290,pink,5,profile,149.67,2,3,0,0.0
2008,8,26,India,9344,skirts,P079,olive,1,en face,186.96,2,1,0,0.0
2008,6,9,UK,3992,skirts,P021,gray,5,profile,74.25,1,3,0,0.0
2008,6,7,UK,6080,sale,P297,red,5,profile,10.69,1,1,0,0.0
2008,5,14,UK,1560,sale,P002,gray,6,profile,145.55,2,2,1,203.37
2008,4,5,Australia,4683,skirts,P152,black,3,en face,48.67,1,1,0,0.0
2008,8,18,India,7558,trousers,P122,green,3,en face,123.84,2,5,0,0.0
2008,4,25,USA,3773,blouses,P279,burgundy,4,profile,74.57,1,4,1,103.96
2008,5,15,Australia,8780,sale,P192,pink,1,profile,153.15,2,5,0,0.0
2008,7,15,India,3458,blouses,P184,violet,5,en face,143.24,2,2,0,0.0
2008,4,6,France,8384,sale,P234,green,4,profile,138.61,2,3,1,241.31
2008,7,13,USA,1355,trousers,P264,navy blue,1,en face,32.78,1,2,0,0.0
2008,4,12,USA,46,blouses,P217,burgundy,6,en face,91.76,1,1,1,241.07
2008,4,16,Germany,9873,skirts,P062,navy blue,5,en face,41.52,1,4,0,0.0
2008,4,21,UK,749,sale,P288,blue,2,profile,198.34,2,2,0,0.0
2008,7,1,France,7918,sale,P106,white,3,profile,49.73,1,5,0,0.0
2008,7,25,Sweden,4242,skirts,P102,blue,4,profile,193.55,2,2,0,0.0
2008,8,19,Germany,5629,blouses,P222,red,3,profile,158.97,2,4,0,0.0
2008,8,2,India,4658,skirts,P254,pink,3,en face,195.15,2,1,0,0.0
2008,6,14,Italy,4239,blouses,P043,blue,5,en face,188.02,2,3,0,0.0
2008,5,16,France,3461,sale,P131,navy blue,3,profile,127.93,2,5,0,0.0
2008,5,14,UK,7382,trousers,P004,white,2,en face,122.69,2,3,0,0.0
2008,8,18,Australia,5550,blouses,P232,gray,3,profile,131.02,2,1,0,0.0
2008,7,2,USA,7076,blouses,P008,navy blue,1,profile,131.35,2,5,0,0.0
2008,5,28,Sweden,5839,sale,P280,burgundy,6,profile,161.01,2,3,0,0.0
2008,6,26,France,8092,blouses,P058,navy blue,6,en face,148.27,2,3,0,0.0
2008,8,21,USA,5475,sale,P076,burgundy,6,en face,42.56,1,3,0,0.0
2008,6,24,Sweden,3615,trousers,P280,brown,4,profile,63.33,1,4,0,0.0
2008,6,11,Germany,7502,skirts,P232,brown,3,en face,138.81,2,3,0,0.0
2008,5,9,Germany,7054,sale,P012,violet,1,en face,122.71,2,2,0,0.0
2008,4,28,India,7368,sale,P018,green,4,en face,108.1,2,3,0,0.0
2008,7,21,India,8020,trousers,P207,green,4,en face,141.15,2,4,0,0.0
2008,4,8,Germany,9639,sale,P081,violet,2,en face,147.56,2,3,0,0.0
2008,6,12,France,9056,skirts,P219,pink,4,en face,146.52,2,1,0,0.0
2008,6,20,Sweden,665,trousers,P268,pink,6,profile,157.73,2,1,0,0.0
2008,6,18,UK,2320,sale,P114,black,3,en face,89.04,1,2,0,0.0
2008,7,5,India,3543,skirts,P150,beige,2,profile,174.9,2,2,0,0.0
2008,7,23,Sweden,3678,trousers,P202,green,3,profile,54.45,1,2,0,0.0
2008,6,14,UK,9600,sale,P068,brown,5,en face,154.08,2,4,0,0.0
2008,5,14,Germany,3092,sale,P286,beige,4,en face,122.26,2,4,0,0.0
2008,8,27,Italy,676,skirts,P058,navy blue,1,profile,92.71,1,3,0,0.0
2008,6,12,Italy,8677,blouses,P223,burgundy,3,en face,88.87,1,5,0,0.0
2008,7,10,France,4885,skirts,P245,beige,1,en face,89.8,1,3,0,0.0
2008,5,27,UK,8080,trousers,P170,violet,6,en face,42.71,1,1,1,115.08
2008,8,10,Italy,1963,blouses,P216,burgundy,1,en face,178.66,2,2,0,0.0
2008,7,20,Germany,1841,skirts,P269,brown,5,profile,198.94,2,1,0,0.0
2008,7,3,Germany,7169,sale,P218,white,1,profile,22.43,1,1,0,0.0
2008,6,17,USA,9899,blouses,P272,blue,2,profile,193.49,2,5,0,0.0
2008,5,2,Germany,3539,trousers,P023,beige,6,profile,95.64,1,4,0,0.0
2008,7,20,UK,8027,blouses,P133,white,4,en face,106.66,2,3,0,0.0
2008,5,18,Germany,4867,blouses,P080,olive,6,profile,100.42,1,3,0,0.0
2008,8,25,Italy,4175,trousers,P073,gray,6,profile,132.11,2,3,1,333.05
2008,4,27,Italy,8089,skirts,P264,blue,1,profile,70.41,1,2,0,0.0
2008,6,26,India,4378,sale,P186,black,6,profile,107.63,2,5,0,0.0
2008,6,21,USA,6212,sale,P048,brown,5,en face,163.24,2,3,0,0.0
2008,8,14,Italy,4767,skirts,P251,green,5,en face,30.99,1,2,0,0.0
2008,5,5,Germany,412,blouses,P224,olive,4,en face,71.71,1,2,0,0.0
2008,6,14,France,614,sale,P042,olive,5,en face,168.94,2,1,0,0.0
2008,7,3,France,6127,trousers,P064,red,2,profile,98.16,1,3,0,0.0
2008,7,11,France,5211,blouses,P296,olive,4,en face,112.47,2,4,0,0.0
2008,5,21,Germany,1431,trousers,P009,gray,6,profile,185.36,2,4,0,0.0
2008,8,23,Italy,2426,blouses,P103,violet,3,profile,118.93,2,5,1,355.24
2008,8,24,India,8842,sale,P059,green,4,profile,46.0,1,3,0,0.0
2008,6,24,UK,3834,blouses,P245,blue,3,en face,11.83,1,2,0,0.0
2008,4,2,Italy,4719,sale,P029,gray,4,profile,149.43,2,3,0,0.0
2008,7,1,Italy,7186,trousers,P106,black,2,en face,89.71,1,5,0,0.0
2008,5,21,France,1418,blouses,P003,violet,3,profile,44.46,1,5,0,0.0
2008,7,19,UK,7200,sale,P045,gray,3,en face,130.62,2,2,0,0.0
2008,6,26,UK,605,skirts,P152,blue,3,profile,52.47,1,1,0,0.0
2008,4,28,India,1273,skirts,P055,navy blue,6,en face,28.47,1,5,0,0.0
2008,4,21,France,3965,skirts,P286,red,2,en face,10.13,1,2,0,0.0
2008,5,28,France,6368,blouses,P256,white,2,en face,155.19,2,4,0,0.0
2008,7,4,Australia,8747,trousers,P140,green,2,profile,96.46,1,5,0,0.0
2008,4,4,India,248,blouses,P003,red,2,en face,85.46,1,5,0,0.0
2008,6,4,Italy,9227,sale,P129,beige,2,en face,143.55,2,4,0,0.0
2008,5,23,Sweden,1983,blouses,P135,gray,6,profile,37.71,1,4,0,0.0
2008,4,21,India,2836,trousers,P218,red,6,profile,86.37,1,2,0,0.0
2008,5,3,India,5376,skirts,P080,black,3,profile,137.71,2,2,0,0.0
2008,7,23,France,200,trousers,P203,blue,3,en face,37.31,1,4,0,0.0
2008,6,20,USA,486,skirts,P195,burgundy,5,en face,153.95,2,5,0,0.0
2008,7,26,India,6084,sale,P199,olive,2,en face,13.7,1,5,0,0.0
2008,8,24,USA,8957,skirts,P083,pink,4,en face,130.36,2,4,1,204.3
2008,5,6,Australia,456,skirts,P038,green,2,profile,29.46,1,1,1,32.61
2008,7,3,Italy,9799,trousers,P207,gray,3,en face,153.95,2,1,0,0.0
2008,4,19,USA,8827,skirts,P142,navy blue,2,en face,90.24,1,5,0,0.0
2008,5,14,Germany,6516,skirts,P005,olive,3,profile,190.71,2,3,0,0.0
2008,6,4,UK,1722,blouses,P188,violet,2,en face,40.0,1,4,0,0.0
2008,8,5,Australia,7051,sale,P158,green,2,profile,134.65,2,1,0,0.0
2008,7,21,India,6383,sale,P232,black,1,en face,86.52,1,1,0,0.0
2008,5,22,India,8166,skirts,P039,gray,2,en face,22.71,1,3,0,0.0
2008,5,15,Italy,5768,trousers,P010,black,4,en face,115.33,2,5,0,0.0
2008,6,19,Germany,5810,blouses,P068,navy blue,2,en face,99.94,1,5,0,0.0
2008,6,8,France,4627,sale,P003,white,5,profile,153.41,2,4,0,0.0
2008,6,21,Italy,863,skirts,P089,brown,3,en face,141.23,2,5,0,0.0
2008,5,10,Germany,2095,sale,P118,navy blue,2,profile,172.43,2,4,0,0.0
2008,7,5,Australia,948,sale,P178,blue,4,profile,163.4,2,2,0,0.0
2008,7,15,UK,5642,skirts,P282,burgundy,1,profile,66.99,1,3,0,0.0
2008,5,17,Italy,1445,trousers,P026,violet,4,profile,14.23,1,3,0,0.0
2008,4,8,Australia,1281,blouses,P062,white,4,en face,81.97,1,4,1,105.1
2008,4,12,Sweden,3111,blouses,P185,green,5,profile,197.97,2,5,0,0.0
2008,4,17,Italy,8953,sale,P279,black,3,profile,111.93,2,2,1,290.18
2008,4,17,France,7610,trousers,P271,green,3,profile,14.67,1,5,0,0.0
2008,5,24,UK,5136,skirts,P151,white,3,profile,95.41,1,4,0,0.0
2008,4,13,India,3017,blouses,P125,white,6,profile,173.36,2,4,0,0.0
2008,4,5,USA,2303,blouses,P052,gray,3,profile,60.71,1,3,0,0.0
2008,8,16,Australia,2005,sale,P251,blue,3,en face,26.74,1,2,0,0.0
2008,5,4,France,4581,sale,P299,blue,2,en face,21.77,1,3,1,43.65
2008,8,20,UK,8705,blouses,P198,white,5,en face,184.24,2,5,0,0.0
2008,8,16,USA,1006,sale,P021,burgundy,5,en face,108.69,2,5,0,0.0
2008,7,26,Sweden,5139,blouses,P124,blue,6,en face,27.01,1,1,0,0.0
2008,8,18,India,4318,sale,P160,burgundy,2,en face,41.8,1,2,0,0.0
2008,5,20,UK,6559,trousers,P055,gray,6,profile,79.2,1,1,0,0.0
2008,5,25,USA,4388,sale,P282,brown,5,en face,75.61,1,4,0,0.0
2008,5,19,USA,2133,skirts,P205,blue,6,profile,21.05,1,4,0,0.0
2008,6,2,France,4266,trousers,P266,navy blue,2,profile,180.36,2,3,0,0.0
2008,5,6,Australia,2058,blouses,P042,red,1,profile,96.4,1,2,0,0.0
2008,6,10,UK,5387,sale,P185,gray,1,profile,35.41,1,5,0,0.0
2008,7,28,Italy,230,blouses,P021,pink,5,profile,22.51,1,1,0,0.0
2008,6,28,Italy,2890,trousers,P136,brown,3,en face,140.35,2,1,0,0.0
2008,8,5,Italy,4473,blouses,P121,gray,2,profile,173.83,2,5,0,0.0
2008,5,7,Italy,6065,blouses,P088,violet,4,en face,39.61,1,4,0,0.0
2008,4,15,Sweden,7925,skirts,P059,navy blue,5,en face,161.38,2,2,0,0.0
2008,4,18,Italy,7650,sale,P203,burgundy,4,en face,31.24,1,2,0,0.0
2008,8,14,Sweden,8382,sale,P246,navy blue,3,en face,171.3,2,4,0,0.0
2008,7,16,Italy,210,skirts,P205,blue,6,profile,178.37,2,3,1,373.35
2008,7,9,Germany,2759,trousers,P014,pink,5,en face,24.46,1,4,0,0.0
2008,4,11,USA,8472,blouses,P144,green,5,profile,30.07,1,1,1,87.27
2008,7,6,France,2949,sale,P279,blue,6,en face,184.15,2,1,1,377.07
2008,4,11,UK,7117,trousers,P001,black,4,en face,92.67,1,2,0,0.0
2008,7,20,Italy,6331,trousers,P068,green,4,en face,13.68,1,4,0,0.0
2008,7,23,France,1729,trousers,P124,green,5,en face,115.42,2,1,0,0.0
2008,5,20,India,4177,sale,P243,brown,4,profile,30.22,1,3,0,0.0
2008,7,21,Sweden,338,sale,P069,gray,1,en face,174.78,2,2,0,0.0
2008,7,9,UK,4985,trousers,P163,blue,1,en face,139.3,2,5,0,0.0
2008,8,17,Italy,6879,trousers,P180,pink,6,en face,52.63,1,4,0,0.0
2008,8,6,Germany,7249,skirts,P186,beige,6,en face,171.16,2,4,0,0.0
2008,5,27,USA,8453,skirts,P153,brown,4,en face,89.74,1,4,0,0.0
2008,6,28,Sweden,1227,sale,P244,gray,1,profile,134.39,2,4,0,0.0
2008,6,15,Germany,7609,trousers,P089,white,6,profile,178.23,2,3,0,0.0
2008,5,20,UK,6828,sale,P236,pink,6,profile,29.78,1,5,0,0.0
2008,5,7,Sweden,3541,skirts,P121,green,4,en face,137.79,2,1,0,0.0
2008,8,13,Germany,5869,sale,P065,white,3,profile,35.38,1,3,0,0.0
2008,7,20,Germany,2112,blouses,P112,white,1,en face,141.2,2,2,0,0.0
2008,4,21,Australia,2692,blouses,P016,green,5,en face,154.22,2,3,0,0.0
2008,5,23,USA,7154,trousers,P180,red,5,profile,137.31,2,3,0,0.0
2008,8,2,UK,3708,trousers,P169,black,2,profile,99.89,1,4,0,0.0
2008,8,21,UK,1018,sale,P164,violet,2,profile,109.14,2,2,1,212.53
2008,8,6,Germany,8512,trousers,P272,beige,3,en face,112.79,2,1,0,0.0
2008,4,4,Italy,2808,sale,P289,gray,1,profile,184.2,2,3,0,0.0
2008,6,21,Italy,5016,trousers,P042,violet,5,en face,173.29,2,4,0,0.0
2008,5,22,Australia,1929,sale,P274,brown,5,profile,162.66,2,2,0,0.0
2008,5,27,India,351,skirts,P118,violet,5,profile,118.68,2,2,0,0.0
2008,4,13,France,5174,sale,P113,brown,6,en face,34.26,1,5,1,35.8
2008,8,12,Germany,4193,sale,P066,brown,6,profile,147.31,2,1,0,0.0
2008,8,12,India,1935,blouses,P257,white,5,en face,171.18,2,2,0,0.0
2008,8,27,USA,6902,sale,P225,gray,3,en face,150.71,2,1,0,0.0
2008,5,22,Germany,4824,sale,P173,pink,2,en face,126.91,2,2,0,0.0
2008,7,26,France,565,sale,P149,brown,2,en face,171.33,2,4,1,477.42
2008,7,18,Sweden,1583,skirts,P189,beige,1,en face,130.78,2,5,0,0.0
2008,5,4,UK,4695,trousers,P070,red,6,en face,50.39,1,1,0,0.0
2008,8,10,Italy,2176,trousers,P095,navy blue,6,en face,108.16,2,4,0,0.0
2008,8,21,Germany,7029,skirts,P247,gray,5,profile,180.02,2,4,0,0.0
2008,5,26,Italy,4881,sale,P129,blue,4,profile,150.69,2,4,0,0.0
2008,7,12,UK,2229,blouses,P049,blue,2,en face,36.38,1,5,0,0.0
2008,7,10,Italy,1116,trousers,P197,violet,2,profile,116.87,2,3,0,0.0
2008,6,4,UK,3127,sale,P245,pink,2,en face,82.28,1,5,0,0.0
2008,6,20,India,3545,trousers,P160,white,2,profile,70.2,1,2,0,0.0
2008,8,10,Germany,5049,sale,P189,navy blue,3,profile,88.63,1,1,1,150.47
2008,8,25,India,7477,skirts,P233,violet,2,profile,64.93,1,2,0,0.0
2008,7,28,Sweden,822,blouses,P137,pink,6,en face,188.0,2,1,0,0.0
2008,7,2,UK,6533,blouses,P129,brown,5,profile,76.84,1,2,0,0.0
2008,8,17,Sweden,2273,blouses,P203,red,6,profile,55.48,1,4,0,0.0
2008,4,11,France,5546,blouses,P103,green,5,profile,166.28,2,2,0,0.0
2008,4,17,Germany,82,sale,P127,beige,1,profile,133.5,2,4,0,0.0
2008,8,21,Sweden,1324,trousers,P271,gray,1,profile,170.8,2,3,0,0.0
2008,7,8,India,9406,trousers,P062,burgundy,5,profile,125.08,2,4,0,0.0
2008,4,2,Australia,1615,trousers,P258,burgundy,4,en face,147.55,2,4,0,0.0
2008,6,14,UK,832,trousers,P018,red,4,en face,147.41,2,4,0,0.0
2008,7,17,Italy,3884,skirts,P082,white,1,en face,40.8,1,1,0,0.0
2008,4,6,France,8642,trousers,P031,white,2,profile,144.6,2,3,0,0.0
2008,6,26,France,4465,trousers,P237,burgundy,5,profile,69.52,1,5,0,0.0
2008,7,26,USA,5340,sale,P072,red,6,en face,38.77,1,2,0,0.0
2008,8,3,USA,8067,sale,P143,violet,4,en face,125.56,2,5,0,0.0
2008,7,24,India,1650,trousers,P225,beige,1,en face,115.79,2,4,0,0.0
2008,4,5,Italy,4066,sale,P094,violet,6,profile,61.27,1,3,1,168.31
2008,6,25,USA,9666,trousers,P214,red,1,profile,61.99,1,4,0,0.0
2008,4,13,France,3039,sale,P192,black,1,en face,33.41,1,1,0,0.0
2008,5,7,India,3321,skirts,P046,red,6,en face,182.75,2,1,0,0.0
2008,6,12,India,7144,trousers,P104,green,3,en face,72.99,1,2,0,0.0
2008,6,14,Italy,6890,blouses,P244,burgundy,4,profile,189.22,2,3,0,0.0
2008,5,17,UK,5093,sale,P055,violet,2,en face,163.08,2,5,0,0.0
2008,6,19,Germany,3721,blouses,P032,green,5,en face,88.79,1,2,0,0.0
2008,5,26,Sweden,2424,blouses,P146,gray,3,en face,16.52,1,1,0,0.0
2008,6,22,France,750,trousers,P112,black,1,profile,121.84,2,4,0,0.0
2008,5,11,Italy,5272,sale,P212,violet,4,en face,28.68,1,2,0,0.0
2008,6,18,Germany,2374,trousers,P249,gray,6,profile,182.17,2,2,0,0.0
2008,6,3,USA,4694,trousers,P143,violet,5,en face,173.4,2,3,0,0.0
2008,5,12,USA,9880,blouses,P162,white,5,en face,86.8,1,4,0,0.0
2008,7,7,UK,8371,sale,P091,beige,5,en face,55.99,1,2,0,0.0
2008,8,2,Germany,7320,trousers,P141,olive,6,profile,123.54,2,1,0,0.0
2008,7,24,Australia,4369,sale,P159,red,2,en face,112.84,2,1,0,0.0
2008,4,16,India,6786,skirts,P134,burgundy,5,profile,145.85,2,1,0,0.0
2008,5,26,France,7402,trousers,P100,blue,4,en face,35.8,1,5,0,0.0
2008,7,25,Sweden,1140,sale,P249,burgundy,5,profile,114.06,2,5,0,0.0
2008,5,21,Australia,7632,blouses,P135,red,6,en face,85.32,1,2,0,0.0
2008,7,13,India,2232,blouses,P085,white,1,en face,84.68,1,3,0,0.0
2008,7,17,UK,2165,sale,P225,black,1,profile,32.3,1,5,0,0.0
2008,8,19,USA,5218,skirts,P282,olive,5,en face,10.27,1,2,0,0.0
2008,5,14,France,9445,skirts,P146,brown,3,profile,136.59,2,3,0,0.0
2008,5,10,UK,9238,sale,P134,beige,4,en face,81.56,1,4,0,0.0
2008,8,20,Germany,4562,skirts,P115,navy blue,2,profile,35.04,1,4,0,0.0
2008,7,11,Italy,1571,sale,P115,black,6,en face,186.59,2,3,0,0.0
2008,5,9,Italy,173,skirts,P142,brown,1,en face,35.95,1,2,0,0.0
2008,7,14,Sweden,7164,trousers,P019,olive,5,en face,33.75,1,2,1,41.51
2008,7,14,India,2088,trousers,P219,white,4,en face,11.27,1,2,0,0.0
2008,7,18,Sweden,4668,skirts,P015,blue,1,en face,197.2,2,4,0,0.0
2008,4,3,USA,4566,skirts,P121,brown,1,profile,94.6,1,3,0,0.0
2008,4,20,France,7090,sale,P069,violet,5,profile,177.79,2,5,0,0.0
2008,7,3,Sweden,6570,skirts,P077,red,5,profile,178.95,2,4,0,0.0
2008,5,9,Italy,4784,blouses,P199,black,5,en face,11.62,1,5,0,0.0
2008,6,17,Germany,2685,skirts,P180,pink,2,en face,86.48,1,2,0,0.0
2008,5,23,France,1833,sale,P115,gray,2,en face,198.55,2,4,0,0.0
2008,5,19,India,8547,sale,P294,pink,6,en face,157.08,2,4,0,0.0
2008,6,9,USA,5066,blouses,P292,brown,2,en face,159.07,2,4,0,0.0
2008,4,24,Sweden,9131,blouses,P201,pink,2,profile,33.91,1,5,0,0.0
2008,4,10,France,9356,skirts,P089,green,6,profile,180.0,2,2,0,0.0
2008,5,5,USA,4413,skirts,P130,blue,2,profile,100.98,1,1,0,0.0
2008,4,6,Germany,7208,trousers,P196,white,3,profile,173.16,2,1,1,467.5
2008,7,10,Sweden,9891,blouses,P044,beige,4,profile,92.07,1,4,0,0.0
2008,8,18,UK,835,blouses,P067,brown,3,profile,121.15,2,5,0,0.0
2008,6,15,Australia,6822,skirts,P053,black,5,profile,134.18,2,4,1,299.12
2008,7,3,Sweden,3782,sale,P290,olive,2,profile,51.5,1,1,0,0.0
2008,7,10,UK,9013,skirts,P028,red,5,profile,39.34,1,1,0,0.0
2008,5,22,Germany,7500,skirts,P084,beige,2,profile,71.96,1,4,0,0.0
2008,6,16,Sweden,3425,skirts,P136,pink,5,profile,69.82,1,3,1,187.92
2008,7,26,USA,66,blouses,P042,green,3,profile,110.42,2,5,0,0.0
2008,5,16,Italy,2964,blouses,P120,burgundy,6,profile,107.67,2,3,0,0.0
2008,4,16,France,5670,trousers,P079,red,1,en face,138.91,2,3,0,0.0
2008,7,2,France,8963,sale,P174,pink,1,profile,19.11,1,2,0,0.0
2008,5,18,India,355,blouses,P247,pink,2,en face,72.15,1,1,0,0.0
2008,8,4,India,8172,sale,P143,gray,1,en face,167.73,2,3,1,284.79
2008,4,27,India,4031,trousers,P092,white,3,profile,168.97,2,2,0,0.0
2008,4,13,France,8535,skirts,P152,violet,6,en face,134.02,2,3,0,0.0
2008,8,20,USA,3652,skirts,P052,navy blue,5,en face,170.23,2,2,0,0.0
2008,6,1,Australia,6740,sale,P049,gray,1,profile,198.49,2,3,1,454.32
2008,8,16,India,3298,skirts,P249,olive,2,en face,25.08,1,4,0,0.0
2008,8,11,Sweden,4128,skirts,P267,burgundy,4,profile,162.66,2,2,0,0.0
2008,7,23,Sweden,8044,sale,P223,green,4,profile,159.88,2,2,0,0.0
2008,4,26,Sweden,4768,sale,P221,black,2,profile,104.77,1,2,0,0.0
2008,5,24,Italy,473,blouses,P232,gray,6,en face,84.62,1,3,0,0.0
2008,4,17,UK,3762,trousers,P027,violet,5,en face,88.82,1,4,1,199.72
2008,6,16,Germany,8618,trousers,P112,black,5,profile,192.54,2,1,0,0.0
2008,4,15,India,3567,trousers,P023,brown,3,en face,89.46,1,1,0,0.0
2008,7,16,India,2761,skirts,P220,navy blue,2,en face,157.43,2,4,0,0.0
2008,5,6,UK,869,sale,P242,olive,5,en face,121.53,2,1,0,0.0
2008,4,9,France,9383,trousers,P041,beige,1,en face,129.86,2,4,0,0.0
2008,6,6,France,8689,trousers,P146,pink,6,profile,43.54,1,4,1,115.55
2008,4,17,India,4053,trousers,P145,violet,6,en face,191.82,2,3,0,0.0
2008,4,3,India,6131,sale,P168,white,4,en face,80.8,1,5,0,0.0
2008,8,10,USA,3245,trousers,P285,white,1,en face,134.81,2,5,0,0.0
2008,7,26,India,4843,trousers,P203,green,4,profile,31.3,1,3,1,35.26
2008,5,16,UK,9331,sale,P031,brown,2,profile,146.94,2,3,1,290.63
2008,4,23,Germany,5641,trousers,P281,violet,3,en face,136.57,2,2,0,0.0
2008,4,27,India,5781,trousers,P054,blue,1,profile,188.75,2,1,0,0.0
2008,5,3,USA,8541,trousers,P155,brown,6,en face,14.31,1,5,0,0.0
2008,4,2,Italy,1076,blouses,P227,pink,2,en face,153.55,2,1,0,0.0
2008,5,5,France,2958,sale,P170,red,6,profile,151.55,2,2,0,0.0
2008,7,14,Germany,6753,trousers,P014,black,2,en face,162.47,2,3,0,0.0
2008,8,23,India,8658,sale,P236,navy blue,6,profile,42.98,1,3,0,0.0
2008,7,2,India,7273,skirts,P212,navy blue,2,en face,157.8,2,1,0,0.0
2008,5,28,France,4760,blouses,P246,green,3,profile,174.53,2,3,0,0.0
2008,8,27,Germany,4863,sale,P226,white,1,profile,169.85,2,5,0,0.0
2008,8,1,Italy,7026,skirts,P244,red,6,en face,125.26,2,3,1,182.34
2008,6,23,USA,7648,skirts,P087,black,1,profile,95.01,1,4,0,0.0
2008,8,14,Australia,7162,skirts,P278,violet,2,profile,110.56,2,3,0,0.0
2008,5,13,France,74,blouses,P153,blue,3,en face,112.61,2,3,0,0.0
2008,6,23,Italy,4902,skirts,P282,navy blue,2,profile,170.01,2,3,0,0.0
2008,8,7,France,4376,sale,P155,brown,2,en face,52.12,1,5,0,0.0
2008,4,10,Germany,6699,trousers,P044,navy blue,2,en face,155.45,2,5,0,0.0
2008,7,1,Italy,9806,skirts,P060,beige,5,profile,141.99,2,3,1,404.52
2008,4,26,India,1102,blouses,P082,pink,1,en face,105.43,2,1,0,0.0
2008,4,1,UK,9538,skirts,P160,navy blue,3,en face,28.21,1,2,0,0.0
2008,4,8,Australia,7656,sale,P107,brown,1,en face,70.6,1,4,0,0.0
2008,4,17,Australia,5236,trousers,P173,pink,4,profile,120.42,2,4,0,0.0
2008,5,3,Australia,5166,skirts,P076,navy blue,5,profile,158.23,2,5,0,0.0
2008,4,21,Italy,119,skirts,P240,burgundy,6,en face,106.99,2,2,0,0.0
2008,5,16,India,2023,skirts,P060,pink,2,en face,117.13,2,1,1,231.44
2008,5,6,Italy,9886,trousers,P094,brown,6,en face,60.96,1,4,0,0.0
2008,6,8,France,2639,sale,P224,beige,5,en face,144.26,2,1,0,0.0
2008,8,14,Sweden,2035,trousers,P114,green,5,profile,94.79,1,2,0,0.0
2008,4,18,Australia,2565,blouses,P053,white,6,en face,21.87,1,2,1,27.79
2008,5,5,France,8666,sale,P043,gray,5,profile,63.75,1,1,0,0.0
2008,7,7,France,3544,blouses,P065,white,4,en face,196.72,2,2,0,0.0
2008,4,6,France,1220,skirts,P181,red,1,profile,137.52,2,1,0,0.0
2008,5,23,India,9715,trousers,P288,olive,5,profile,110.54,2,4,0,0.0
2008,8,22,UK,6712,trousers,P096,white,4,en face,52.83,1,3,0,0.0
2008,8,21,USA,2904,skirts,P067,brown,1,en face,197.38,2,2,1,521.91
2008,4,26,Sweden,3027,blouses,P055,white,6,en face,137.65,2,3,0,0.0
2008,5,24,Italy,2511,trousers,P099,green,6,en face,34.41,1,2,0,0.0
2008,6,17,India,4202,skirts,P131,navy blue,1,profile,170.01,2,3,0,0.0
2008,4,9,India,3208,blouses,P157,beige,2,en face,63.06,1,5,0,0.0
2008,4,23,Italy,4490,skirts,P129,navy blue,2,en face,52.72,1,4,0,0.0
2008,4,11,Germany,2756,sale,P286,red,4,profile,134.04,2,5,1,331.2
2008,8,6,UK,8890,sale,P176,navy blue,3,profile,105.14,1,1,0,0.0
2008,4,16,USA,178,sale,P191,olive,6,en face,169.76,2,2,0,0.0
2008,4,6,Sweden,1644,sale,P228,pink,3,profile,180.85,2,4,1,253.73
2008,6,25,Australia,9293,skirts,P159,red,3,profile,185.57,2,2,0,0.0
2008,7,27,Germany,3519,blouses,P021,black,6,profile,13.12,1,1,0,0.0
2008,8,2,UK,1375,sale,P291,beige,1,profile,31.02,1,1,0,0.0
2008,7,5,Germany,1721,sale,P274,red,6,en face,30.05,1,1,0,0.0
2008,7,13,Italy,3996,blouses,P180,green,5,en face,193.04,2,1,0,0.0
2008,4,19,USA,3689,skirts,P066,red,5,profile,136.91,2,4,0,0.0
2008,6,23,Germany,2265,blouses,P095,violet,1,en face,127.28,2,2,0,0.0
2008,4,23,USA,88,blouses,P052,red,4,en face,29.91,1,1,0,0.0
2008,7,13,Italy,2849,skirts,P221,black,3,en face,18.27,1,3,0,0.0
2008,7,11,USA,8688,sale,P023,white,6,profile,161.8,2,5,1,388.13
2008,8,6,Germany,404,trousers,P033,red,6,profile,173.9,2,5,0,0.0
2008,6,1,Sweden,9901,blouses,P289,white,6,profile,52.81,1,3,0,0.0
2008,7,9,Germany,4078,blouses,P108,beige,3,en face,18.17,1,1,0,0.0
2008,4,13,India,6836,skirts,P079,blue,4,en face,61.16,1,1,0,0.0
2008,7,26,Germany,6538,trousers,P296,pink,6,profile,105.43,1,3,0,0.0
2008,7,10,India,2457,trousers,P166,red,3,en face,43.26,1,5,0,0.0
2008,5,11,Sweden,2752,sale,P208,red,1,profile,45.7,1,2,0,0.0
2008,8,28,Australia,2215,blouses,P265,navy blue,5,profile,192.43,2,4,0,0.0
2008,5,23,Italy,1028,trousers,P171,red,6,en face,72.18,1,4,0,0.0
2008,5,25,UK,9704,sale,P113,black,6,en face,139.84,2,5,0,0.0
2008,4,9,France,1422,trousers,P168,green,4,profile,100.64,1,4,0,0.0
2008,6,8,Italy,2437,trousers,P284,brown,2,en face,102.89,1,4,0,0.0
2008,5,21,India,4278,blouses,P053,beige,4,en face,81.06,1,5,0,0.0
2008,4,18,India,9610,trousers,P143,brown,4,en face,14.68,1,4,0,0.0
